1.502842504560249,-2.8059827433753526,-3.4216192370513454,-4.4368485268933
1.502490440980182,-2.6853859050606843,-3.3194981582346372,-4.317592998122564
1.502842504560249,-2.663235465370235,-3.2994260841223877,-4.294023321344866
1.502490440980182,-2.6692125681438483,-3.3018910756800324,-4.296485824888805
1.502842504560249,-2.75992389259045,-3.3790100972692017,-4.386191311132279
1.5021383774001151,-2.789106217896915,-3.405068579450017,-4.416444926100667
1.502490440980182,-2.8144210061145714,-3.4290142117242794,-4.444587823745678
1.502490440980182,-2.798599263478536,-3.416689253936056,-4.430516374923172
1.502490440980182,-2.705075184785528,-3.337457382440334,-4.337644812694634
1.5003780594997806,-2.7012076476967195,-3.333935965929413,-4.334126950489008
1.5017863138200482,-2.574633706608438,-3.2226592041843105,-4.204669621321955
1.5007301230798475,-2.5735789237660356,-3.2187856460222974,-4.20009640045464
1.4996739323396469,-2.6572583625966217,-3.2874532679852564,-4.279951872522361
1.49932186875958,-2.6593679282814264,-3.289566117891809,-4.2820625898457365
1.49932186875958,-2.7718780981376767,-3.38710935524432,-4.394985966646345
1.5000259959197138,-2.8161789775185753,-3.4265492201666348,-4.441069961540052
1.4996739323396469,-2.8464160856674425,-3.4540162689518183,-4.473434293831815
1.4996739323396469,-2.7806679551576963,-3.401899304590188,-4.4136306363361655
1.5067152039409848,-2.7254676530719735,-3.355064464994939,-4.358048413487268
1.5010821866599144,-2.614715454619727,-3.2547040944336914,-4.240903602039907
1.5017863138200482,-2.6143638603389263,-3.256816944340244,-4.243717891804408
1.5053069496207172,-2.73285113296879,-3.355416606646031,-4.358048413487268
1.5119961576419882,-2.784183897965704,-3.4008428796369117,-4.410464560351102
1.509179649001453,-2.821452891730587,-3.434296336490661,-4.450568189495243
1.5169250477629248,-2.8383294172090245,-3.4501427107898053,-4.468861072964501
1.5306555273855338,-2.835868257243419,-3.4504948524408974,-4.469564645405626
1.513052348382189,-2.7708233152952744,-3.3966171798238065,-4.4076502705866005
1.5137564755423227,-2.7303899730031844,-3.3645722895744257,-4.36895378632471
1.5186853656632593,-2.65655517403502,-3.300130367424572,-4.293319748903741
1.5310075909656007,-2.6417882142413873,-3.2839318514743354,-4.273619720552233
1.5810006193351,-2.7177325788943563,-3.3490780569263734,-4.347143040649826
1.5158688570227241,-2.7578143269056454,-3.3814750888268463,-4.385487738691154
1.584873318715836,-2.7982476691977354,-3.4177456788893323,-4.429109230040922
1.4827748804964358,-2.8485256513522472,-3.460706960322568,-4.478007514699129
1.577832047114498,-2.8397357943322277,-3.456833402160555,-4.473082507611252
1.522910128624062,-2.6604227111238288,-3.2916789677983616,-4.298244755991618
1.5306555273855338,-2.6368658943101764,-3.282523284869967,-4.278192941419547
1.5714949026732938,-2.6104963232501177,-3.260338360851165,-4.248642898892285
1.5070672675210517,-2.6252632830437506,-3.263859777362086,-4.248994685112848
1.5274869551649317,-2.7092943161551375,-3.3416830822534394,-4.33975553001801
1.5588206137908855,-2.6562035797542194,-3.2948482426581904,-4.285580452051363
1.5109399669017876,-2.8253204288193956,-3.431127061630832,-4.464287852097186
1.523262192204129,-2.8418453600170324,-3.4575376854627393,-4.47273072139069
1.564453631071956,-2.814772600395372,-3.435352761443937,-4.445994968627929
1.4936888514785096,-2.731093161564786,-3.35858588150586,-4.359455558369518
